object_id,fire_date,latitude,longitude,avg_temperature_2m_max,avg_temperature_2m_min,avg_temperature_2m_mean,avg_precipitation_sum,avg_snowfall_sum,avg_wind_speed_10m_max,avg_wind_gusts_10m_max,avg_relative_humidity_2m,avg_pressure_msl,avg_surface_pressure,avg_soil_temperature_0_to_7cm,avg_soil_moisture_0_to_7cm,Unnamed: 0
4625099,1999-09-09 05:00:00,36.0013885498047,-121.48388671875,21.3,14.9,17.95,0.0,0.0,11.0,24.15,70.89583333333333,1011.6520833333334,953.4249999999998,18.27291666666667,0.1284166666666666,
4625103,1999-09-09 06:00:00,36.2683334350586,-121.617225646973,22.0,12.1,17.1,0.05,0.0,7.25,32.4,70.02083333333333,1011.5020833333334,909.0,18.42083333333333,0.1401041666666666,
4625107,1999-09-13 16:30:00,36.0169448852539,-121.500556945801,22.200000000000003,13.2,17.55,0.0,0.0,12.75,22.9,61.75,1013.3604166666664,963.0979166666666,17.627083333333335,0.128,
4625108,1999-09-14 13:00:00,36.3502769470215,-121.68416595459,20.8,9.35,14.25,0.0,0.0,19.15,32.75,64.79166666666667,1014.4229166666668,895.65625,15.829166666666666,0.1397708333333333,
4625111,1999-09-09 16:00:00,36.2180557250977,-121.63444519043,20.85,13.65,17.3,0.05,0.0,12.75,28.450000000000003,70.25,1011.9708333333332,926.2291666666666,18.58125,0.1105416666666666,
4625119,1999-10-03 23:00:00,34.8652763366699,-118.907218933105,27.3,14.2,20.3,0.0,0.0,5.449999999999999,29.15,35.0,1012.1895833333334,875.1270833333333,22.37291666666667,0.0869999999999999,
4625132,1999-12-22 05:45:00,34.450553894043,-119.129722595215,19.45,7.5,13.4,0.0,0.0,8.649999999999999,33.65,25.541666666666668,1019.025,942.4333333333334,13.566666666666665,0.11,
4625143,1999-05-22 21:15:00,41.435001373291,-121.458885192871,20.450000000000003,4.75,12.1,0.0,0.0,17.75,46.25,50.833333333333336,1018.1583333333334,863.6041666666666,11.922916666666666,0.3796458333333333,
4625147,1999-07-14 01:00:00,41.4783325195313,-121.304725646973,35.5,16.55,26.5,0.0,0.0,16.1,39.8,27.479166666666668,1009.9500000000002,871.0291666666666,27.847916666666663,0.241,
4625182,1999-08-09 23:00:00,41.8005561828613,-121.600830078125,23.85,9.8,16.1,0.0,0.0,11.25,29.200000000000003,57.97916666666666,1015.09375,870.5083333333332,19.00208333333333,0.1479166666666666,
4625191,1999-08-23 05:01:00,41.814998626709,-121.214721679688,30.55,13.95,22.3,0.2,0.0,15.7,33.3,35.4375,1013.2270833333332,852.5854166666667,26.089583333333334,0.031875,
4625194,1999-08-23 16:57:00,41.7530555725098,-121.632499694824,30.65,14.15,21.35,1.05,0.0,13.8,37.8,43.5625,1013.8624999999998,862.9083333333333,25.910416666666663,0.0315208333333333,
4625196,1999-08-22 19:30:00,41.7097206115723,-121.073333740234,29.95,12.85,21.1,0.0,0.0,16.549999999999997,34.4,41.75,1016.1291666666666,863.4291666666668,25.816666666666663,0.0312083333333333,
4625200,1999-08-23 20:30:00,41.594165802002,-120.610275268555,29.55,14.3,22.25,1.5,0.0,13.3,34.75,36.875,1013.31875,853.34375,26.829166666666666,0.037125,
4625202,1999-08-23 20:30:00,41.668888092041,-120.86888885498,30.25,14.5,22.5,0.2,0.0,14.5,33.3,37.333333333333336,1013.3208333333332,853.4562499999998,26.08125,0.0510208333333333,
4625236,1999-09-24 23:30:00,41.5361099243164,-120.918891906738,25.8,9.85,17.85,0.0,0.0,13.65,29.85,38.020833333333336,1013.3229166666666,847.1020833333332,21.85625,0.0570625,
4625313,1999-09-27 23:30:00,41.0924987792969,-123.441947937012,23.4,6.25,14.6,0.0,0.0,8.35,36.35,28.8125,1017.41875,860.40625,15.4125,0.2540625,
4625314,1999-09-27 23:30:00,41.033332824707,-123.418891906738,21.55,4.35,12.75,0.0,0.0,8.35,36.35,28.166666666666668,1017.41875,832.0770833333332,13.58125,0.2540625,
4625315,1999-09-27 23:30:00,41.0924987792969,-123.441947937012,23.4,6.25,14.6,0.0,0.0,8.35,36.35,28.8125,1017.41875,860.40625,15.4125,0.2540625,
4625411,1999-08-23 18:00:00,39.6180572509766,-121.083885192871,30.9,15.5,23.25,0.0,0.0,15.4,44.25,32.25,1010.9895833333334,877.3895833333332,22.56041666666667,0.2662708333333333,
4625412,1999-08-23 16:00:00,39.8852767944336,-120.967224121094,27.75,11.5,19.6,0.55,0.0,12.35,47.7,38.3125,1012.2854166666666,825.9500000000002,18.154166666666665,0.2898541666666666,
4625428,1999-08-23 17:00:00,39.8847236633301,-121.349998474121,33.2,17.7,25.35,0.9,0.0,11.2,46.65,28.604166666666668,1011.9395833333332,903.4770833333332,24.597916666666663,0.2579166666666667,
4625430,1999-08-23 17:00:00,39.852222442627,-120.984725952148,28.65,12.4,20.5,0.8,0.0,14.7,42.45,38.458333333333336,1012.10625,839.1,19.054166666666664,0.2898541666666666,
4625431,1999-08-23 18:00:00,39.901668548584,-121.316665649414,32.3,16.65,24.4,0.9,0.0,11.2,46.65,29.70833333333333,1011.9395833333332,888.7770833333334,23.566666666666663,0.2620625,
4625439,1999-08-23 17:00:00,39.8341674804688,-121.033332824707,28.65,12.6,20.65,0.8,0.0,14.7,42.45,36.29166666666666,1012.10625,839.4520833333332,19.416666666666668,0.2853958333333333,
4625441,1999-08-23 16:00:00,39.8338890075684,-121.085556030273,31.3,15.8,23.6,0.8,0.0,14.7,42.45,31.20833333333333,1012.10625,881.2541666666666,22.81458333333333,0.2647291666666667,
4625448,1999-08-23 15:00:00,39.6844444274902,-121.050834655762,29.0,13.55,21.3,0.8,0.0,14.7,42.45,33.625,1012.10625,846.2208333333333,20.4,0.2785416666666667,
4625451,1999-08-23 17:00:00,39.6291656494141,-121.291389465332,34.65,18.95,26.75,0.45,0.0,14.95,44.3,30.4375,1010.83125,944.34375,26.522916666666664,0.2175208333333333,
4625452,1999-08-24 22:00:00,39.8847236633301,-120.350830078125,28.1,12.15,20.0,0.7,0.0,14.35,47.5,37.04166666666666,1013.125,826.3541666666666,19.70625,0.2747083333333334,
4625456,1999-09-06 21:30:00,39.8025016784668,-120.140830993652,28.55,10.75,19.6,0.0,0.0,12.15,34.6,27.875,1013.0395833333332,848.0083333333333,23.31041666666667,0.0471249999999999,
4625516,1999-06-01 04:30:00,33.9022216796875,-116.718330383301,28.25,13.0,20.2,0.0,0.0,13.2,47.35,43.5,1015.6458333333334,954.9645833333334,25.1375,0.0293125,
4625558,1999-07-06 23:15:00,34.3166656494141,-117.41805267334,32.85,14.75,24.15,0.0,0.0,11.15,34.2,40.708333333333336,1011.5541666666668,886.2375000000001,25.06875,0.135,
4625559,1999-07-06 22:57:00,34.2024993896484,-117.435554504395,33.5,15.3,24.75,0.0,0.0,11.15,34.2,45.5,1011.5541666666668,928.69375,26.950000000000003,0.1024166666666666,
4625578,1999-08-28 23:06:00,33.6855545043945,-116.751945495605,32.95,19.85,26.1,0.0,0.0,10.35,35.45,38.895833333333336,1010.8020833333334,875.59375,26.28125,0.1162291666666666,
4625579,1999-08-28 23:58:00,33.8666648864746,-116.81916809082,34.349999999999994,22.25,28.05,0.0,0.0,10.35,35.45,37.4375,1010.8020833333334,884.0812500000001,27.897916666666664,0.0807083333333333,
4625594,1999-05-18 03:10:00,35.7019462585449,-118.417221069336,26.3,14.35,19.85,0.0,0.0,10.3,36.7,50.6875,1015.93125,924.1770833333334,20.635416666666668,0.0846041666666666,
4625603,1999-06-13 01:31:00,35.6177787780762,-118.385833740234,29.8,14.75,21.55,0.0,0.0,10.2,37.3,52.395833333333336,1016.43125,899.3249999999999,23.950000000000003,0.071875,
4625636,1999-07-25 21:47:00,34.3508338928223,-117.527496337891,29.950000000000003,14.35,22.25,0.0,0.0,11.0,32.75,39.8125,1013.9645833333334,886.4187500000002,23.50208333333333,0.1481666666666666,
4625657,1999-08-22 19:57:00,34.1674995422363,-117.168891906738,32.8,16.5,24.65,0.0,0.0,14.35,37.45,38.6875,1011.6625,893.2166666666667,24.839583333333337,0.1241041666666666,
4625670,1999-08-28 23:26:00,34.2738876342773,-117.134719848633,31.9,18.25,25.15,0.0,0.0,12.45,33.3,36.47916666666666,1010.8375,854.3416666666666,24.18125,0.22875,
4625683,1999-08-28 23:25:00,34.2675018310547,-117.134719848633,31.9,18.2,25.05,0.0,0.0,12.45,33.3,36.4375,1010.8375,853.5583333333334,24.13958333333333,0.22875,
4625702,1999-10-26 20:45:00,34.335277557373,-117.41805267334,24.65,13.55,18.5,0.0,0.0,9.15,26.8,30.791666666666668,1018.4104166666668,879.7333333333335,20.6125,0.106,
4625709,1999-11-15 01:09:00,34.2677764892578,-117.535278320313,21.0,9.75,14.9,0.0,0.0,9.05,29.35,40.47916666666666,1018.3395833333334,844.2624999999999,17.24791666666667,0.0515208333333333,
4625781,1999-06-23 23:00:00,41.2019462585449,-122.668334960938,30.1,12.1,20.5,0.0,0.0,13.7,48.400000000000006,38.395833333333336,1013.7208333333334,873.8479166666666,20.18125,0.2754375,
4625852,1999-08-23 11:30:00,40.8658332824707,-122.435554504395,36.1,19.65,27.75,0.0,0.0,13.0,37.8,29.666666666666668,1009.6124999999998,947.0229166666668,26.791666666666668,0.2349999999999999,
4625854,1999-08-23 13:00:00,40.9513893127441,-122.301391601563,35.45,19.200000000000003,27.1,0.0,0.0,12.75,39.400000000000006,29.375,1010.8958333333334,941.9249999999998,25.6125,0.2573125,
4625856,1999-08-24 01:00:00,40.8849983215332,-122.485275268555,33.3,17.75,25.5,0.0,0.0,13.5,42.85,34.9375,1011.1895833333332,906.0,24.20833333333333,0.2628333333333333,
4625859,1999-08-23 23:55:00,40.8355560302734,-122.434448242188,36.8,20.3,28.45,0.0,0.0,13.0,37.8,29.75,1009.6124999999998,957.9395833333332,27.462499999999995,0.2349999999999999,
4625861,1999-08-23 23:45:00,40.8844451904297,-123.369163513184,34.55,15.45,24.25,0.5,0.0,9.25,43.75,43.895833333333336,1011.6291666666666,921.4104166666666,22.462499999999995,0.2745416666666667,
4625862,1999-08-25 00:40:00,41.0366668701172,-123.385276794434,30.3,12.9,21.200000000000003,0.0,0.0,9.55,36.900000000000006,49.875,1012.5770833333332,880.3937500000001,20.70416666666667,0.2746041666666667,
4625863,1999-08-24 03:30:00,40.8691673278809,-122.502502441406,35.2,19.35,27.200000000000003,0.0,0.0,12.5,38.35,29.291666666666668,1009.7458333333334,937.9375,25.622916666666665,0.254,
4625872,1999-08-23 23:35:00,40.9022216796875,-122.467781066895,34.2,18.35,26.15,0.0,0.0,13.3,43.55,29.83333333333333,1011.46875,908.99375,24.67708333333333,0.2575625000000001,
4625874,1999-08-23 17:50:00,40.9688873291016,-122.516944885254,31.700000000000003,16.3,23.75,0.0,0.0,13.3,43.55,32.5625,1011.46875,880.4645833333334,22.664583333333336,0.2522708333333333,
4625879,1999-08-23 16:00:00,40.985279083252,-122.784446716309,28.950000000000003,13.85,20.950000000000003,0.15,0.0,13.6,49.650000000000006,35.958333333333336,1012.3416666666668,834.2583333333333,19.979166666666668,0.2761875,
4625881,1999-08-26 01:00:00,40.8972206115723,-122.468330383301,34.7,14.75,24.95,0.0,0.0,10.95,39.400000000000006,32.333333333333336,1011.2270833333332,885.2666666666668,23.341666666666665,0.2612916666666667,
4625882,1999-08-23 23:45:00,40.9172210693359,-122.467781066895,36.05,19.6,27.75,0.0,0.0,13.3,43.55,29.666666666666668,1011.46875,947.7916666666666,26.75,0.2349999999999999,
4625895,1999-08-23 12:02:00,40.7358322143555,-122.433609008789,38.2,21.1,29.6,0.0,0.0,13.0,37.8,27.27083333333333,1009.6124999999998,973.46875,28.8875,0.162,
4625906,1999-08-23 11:51:00,40.7836112976074,-122.467498779297,32.45,16.8,24.55,0.0,0.0,13.0,37.8,32.645833333333336,1009.6124999999998,881.2375000000001,23.175,0.2644375,
4625926,1999-09-28 23:30:00,41.0525016784668,-122.735832214355,24.9,9.7,16.5,0.0,0.0,11.05,43.2,23.0,1018.06875,901.7708333333334,17.445833333333333,0.2549999999999999,
4625930,1999-10-16 12:50:00,40.7186126708984,-122.201110839844,25.2,11.4,16.95,0.0,0.0,21.950000000000003,62.85,22.02083333333333,1016.7979166666668,964.7875,17.795833333333334,0.0856458333333333,
4625955,1999-09-08 21:41:00,35.4833335876465,-118.699996948242,31.5,15.95,24.0,0.0,0.0,8.7,31.5,42.333333333333336,1010.6541666666668,931.05,24.125,0.1009999999999999,
4625966,1999-12-08 19:37:00,35.5002784729004,-118.433891296387,5.2,-4.55,-0.75,0.0,0.0,14.5,55.05,69.20833333333333,1021.4291666666668,782.43125,-0.0229166666666666,0.1293333333333333,
4626046,1999-08-11 20:52:00,37.0680541992188,-118.902221679688,15.75,4.25,9.75,8.3,0.0,10.8,42.3,77.125,1014.7374999999998,758.5645833333334,11.772916666666667,0.3980833333333333,
4626246,1999-08-07 03:00:00,38.5422210693359,-119.917221069336,17.25,5.35,9.55,3.55,0.0,12.4,48.4,78.3125,1014.4625,787.8395833333334,11.185416666666663,0.3470208333333333,
4626259,1999-08-10 19:00:00,38.4502792358398,-119.883331298828,15.4,4.5,9.5,10.2,0.0,8.4,33.1,79.33333333333333,1013.975,764.3645833333334,10.31875,0.441875,
4626272,1999-08-23 23:37:00,37.823055267334,-120.017501831055,33.0,16.7,24.9,0.0,0.0,12.3,40.85,31.58333333333333,1010.49375,914.3791666666666,25.181249999999995,0.132375,
4626290,1999-09-10 06:30:00,38.4300003051758,-120.439720153809,26.55,12.35,19.6,0.1,0.0,12.1,35.3,36.958333333333336,1010.9208333333332,875.11875,20.57708333333333,0.2532916666666667,
4626328,1999-11-13 20:00:00,37.7222213745117,-119.824996948242,20.1,3.95,10.15,0.0,0.0,9.5,30.8,42.0625,1020.2145833333334,847.4749999999999,10.460416666666667,0.3470208333333333,
4626353,1999-10-16 14:15:00,39.4713897705078,-121.086387634277,24.65,12.55,17.85,0.0,0.0,23.3,68.05,23.4375,1013.4854166666668,911.75625,18.74375,0.2675833333333333,
4626429,1999-09-21 23:52:00,43.8761100769043,-121.537780761719,26.55,10.8,17.9,0.0,0.0,13.5,33.85,35.791666666666664,1016.2541666666666,867.6374999999999,16.391666666666666,0.0594375,
4626450,1999-07-14 01:01:00,43.7019462585449,-121.394165039063,32.0,10.0,20.15,0.0,0.0,14.85,40.15,40.625,1012.9375,864.8354166666667,22.25208333333333,0.052,
4626517,1999-08-02 23:41:00,44.3694458007813,-121.812225341797,25.15,9.25,17.05,2.35,0.0,11.9,38.55,60.1875,1015.04375,856.1020833333332,17.454166666666666,0.1865833333333333,
4626874,1999-08-19 01:10:00,42.3847236633301,-120.867500305176,26.95,11.35,19.25,0.2,0.0,16.3,46.8,42.708333333333336,1015.2708333333334,857.6374999999999,18.633333333333333,0.2069791666666667,
4626884,1999-06-15 03:15:00,42.9838905334473,-121.018058776855,27.15,9.9,18.35,0.0,0.0,13.4,34.55,44.125,1012.50625,829.11875,18.24375,0.1775624999999999,
4626885,1999-07-06 23:11:00,42.2841682434082,-120.501113891602,26.5,7.35,16.75,0.0,0.0,16.25,42.45,34.479166666666664,1015.575,835.9145833333333,16.416666666666668,0.1626875,
4626988,1999-08-03 21:00:00,44.5158348083496,-121.379165649414,30.2,12.15,21.25,2.05,0.0,13.05,41.75,55.270833333333336,1017.0145833333332,921.1333333333332,25.695833333333336,0.0511666666666666,
4626989,1999-08-03 21:00:00,44.4677772521973,-121.363052368164,30.3,12.25,21.3,1.0,0.0,14.95,38.15,55.3125,1016.5916666666666,921.8166666666666,25.79583333333333,0.0511666666666666,
4626990,1999-08-03 22:47:00,44.5149993896484,-121.357780456543,30.4,12.35,21.4,1.0,0.0,14.95,38.15,55.3125,1016.5916666666666,923.63125,25.89583333333333,0.0511666666666666,
4627089,1999-09-18 22:10:00,44.6636123657227,-121.236114501953,26.65,10.9,18.5,0.0,0.0,14.45,34.75,43.583333333333336,1014.34375,934.0854166666668,19.55208333333333,0.1279583333333333,
4627101,1999-08-04 21:38:00,44.0180549621582,-120.566108703613,27.9,11.6,19.7,0.1,0.0,17.049999999999997,44.3,47.04166666666666,1017.0708333333332,840.875,22.991666666666664,0.0787291666666666,
4627151,1999-08-04 06:02:00,48.3883323669434,-120.089996337891,32.7,16.2,24.45,0.1,0.0,10.25,28.8,41.8125,1017.3125,920.31875,23.879166666666663,0.1400833333333333,
4627184,1999-09-26 00:06:00,48.5166664123535,-120.258331298828,13.6,4.45,8.4,3.1,0.49,18.1,72.55000000000001,68.625,1017.5291666666666,940.2145833333334,10.872916666666669,0.1767916666666666,
4627198,1999-09-13 00:00:00,47.6344451904297,-123.119163513184,23.95,10.15,16.25,0.0,0.0,7.75,27.0,43.85416666666666,1019.8562500000002,894.5479166666668,14.410416666666668,0.2398958333333333,
4627297,1999-08-03 19:30:00,46.1861114501953,-117.72777557373,30.65,16.700000000000003,24.200000000000003,0.2,0.0,9.95,30.4,35.0,1015.2520833333332,880.2208333333334,23.24791666666667,0.146875,
4627376,1999-10-01 00:00:00,45.4847221374512,-118.302223205566,18.700000000000003,6.25,12.3,0.0,0.0,13.65,36.55,45.41666666666666,1017.4145833333332,896.90625,13.829166666666667,0.130375,
4627445,1999-09-20 03:00:00,42.1686096191406,-123.75,28.65,13.7,20.95,0.0,0.0,7.45,26.1,52.79166666666666,1010.6541666666668,911.1333333333332,20.15,0.1421875,
4627447,1999-09-28 20:00:00,42.1008338928223,-124.117774963379,24.700000000000003,10.0,15.65,0.0,0.0,16.55,49.15,36.395833333333336,1018.7854166666666,970.9791666666666,16.193749999999998,0.1438541666666666,
4627482,1999-11-10 22:00:00,45.1336097717285,-119.417778015137,9.55,3.0,5.9,1.5499999999999998,0.0,23.5,48.6,66.58333333333333,1011.6291666666666,860.4979166666667,6.54375,0.3044166666666666,
4627483,1999-11-14 19:00:00,45.1336097717285,-119.417778015137,17.05,5.4,10.35,0.1,0.0,14.4,31.15,57.41666666666666,1018.2333333333336,868.28125,9.810416666666669,0.2897291666666666,
4627535,1999-10-23 02:30:00,43.0050010681152,-122.60888671875,23.6,6.050000000000001,14.2,0.0,0.0,11.3,36.7,47.60416666666666,1016.7958333333332,910.5333333333334,14.295833333333333,0.2787083333333333,
4627598,1999-08-13 22:24:00,45.9300003051758,-116.936111450195,20.55,9.75,14.35,2.1,0.0,8.05,30.6,63.22916666666666,1014.4854166666668,848.6145833333334,15.183333333333332,0.2748541666666667,
4627600,1999-08-09 22:30:00,45.6994438171387,-116.494445800781,27.25,14.15,20.200000000000003,2.15,0.0,9.4,37.25,59.208333333333336,1015.78125,918.3583333333332,21.618749999999995,0.1713541666666667,
4627622,1999-08-06 01:30:00,45.9705543518066,-116.921943664551,31.8,19.35,25.7,0.45,0.0,8.4,31.5,37.770833333333336,1008.6666666666666,908.9166666666666,27.27083333333333,0.1405,
4627634,1999-08-27 23:43:00,45.1716651916504,-117.482780456543,25.35,10.4,17.9,0.9,0.0,8.55,29.0,54.91666666666666,1013.1979166666666,798.0166666666668,17.385416666666668,0.2205,
4627635,1999-07-20 01:24:00,44.8263893127441,-118.304443359375,20.6,7.050000000000001,14.0,0.5,0.0,9.8,31.5,49.47916666666666,1014.1875,793.9520833333332,13.352083333333333,0.223125,
4627638,1999-10-30 02:00:00,45.4280548095703,-116.636947631836,10.0,-0.5,3.6,0.85,0.0,12.5,62.25,65.79166666666667,1025.125,862.3375000000001,4.014583333333333,0.3416875,
4627695,1999-08-04 18:15:00,47.9383316040039,-120.680000305176,26.2,11.6,18.75,0.4,0.0,7.8,32.4,66.6875,1018.6520833333334,866.5166666666668,13.1625,0.336875,
4627783,1999-09-10 23:08:00,47.2416648864746,-121.155281066895,18.75,8.6,13.65,0.0,0.0,15.4,50.6,64.6875,1015.6708333333332,937.0895833333334,13.429166666666667,0.2303125,
4627797,1999-04-15 19:35:00,43.9766654968262,-122.51277923584,19.85,2.4,9.8,0.0,0.0,18.3,57.95,56.79166666666666,1027.9291666666666,979.65625,7.683333333333333,0.3983125,
4627928,1999-09-12 21:43:00,43.716667175293,-122.339721679688,29.55,8.8,17.5,0.0,0.0,15.05,50.0,48.35416666666666,1016.6166666666668,941.9874999999998,16.902083333333334,0.1732708333333333,
4627951,1999-05-24 18:00:00,42.435001373291,-122.101943969727,24.0,5.8,12.6,0.0,0.0,12.45,35.1,62.333333333333336,1016.9854166666668,857.3333333333334,1.9541666666666668,0.4195208333333333,
4628035,1999-07-01 22:25:00,45.7144432067871,-121.360832214355,22.3,13.8,17.15,0.0,0.0,20.4,56.35,69.75,1013.6604166666666,997.825,17.708333333333332,0.0963124999999999,
4628043,1999-08-28 21:30:00,45.7105560302734,-121.350280761719,34.9,19.85,27.4,0.0,0.0,12.65,38.15,48.125,1010.3208333333332,1004.4770833333332,26.587499999999995,0.0565,
4628045,1999-06-23 00:05:00,45.662223815918,-121.159164428711,23.3,11.15,16.4,0.0,0.0,20.35,55.25,63.375,1015.8625,981.2291666666666,18.94375,0.072,
4628052,1999-08-15 21:35:00,45.6549987792969,-120.905830383301,23.950000000000003,12.25,17.6,0.0,0.0,17.3,44.85,63.22916666666666,1015.2833333333332,1009.5770833333332,21.12708333333333,0.1445208333333333,
4628084,1999-03-02 00:00:00,32.7874984741211,-87.0338897705078,20.6,6.65,12.75,0.0,0.0,17.25,42.1,55.208333333333336,1012.3208333333332,996.14375,12.9625,0.4563333333333334,
4628090,1999-03-23 12:30:00,33.0083351135254,-87.4416656494141,19.55,5.95,12.5,0.0,0.0,13.0,31.35,56.10416666666666,1018.8625,1008.5708333333332,13.079166666666667,0.4453958333333334,
4628109,1999-05-19 16:00:00,32.8486099243164,-87.2644424438477,26.45,17.65,21.8,3.35,0.0,11.0,31.5,73.20833333333333,1017.9604166666668,1002.0770833333332,22.1125,0.39025,
4628116,1999-07-26 23:30:00,32.8041648864746,-87.2083358764648,31.95,23.3,26.85,6.199999999999999,0.0,6.1,18.2,87.66666666666667,1015.1145833333334,1000.325,27.322916666666668,0.4589583333333333,
4628119,1999-08-07 17:45:00,33.2000007629395,-86.0666656494141,32.45,20.05,26.25,0.0,0.0,8.0,19.8,56.958333333333336,1014.4020833333334,964.6333333333332,26.3875,0.2116666666666666,
4628122,1999-08-12 19:00:00,34.3666648864746,-87.1172256469727,35.55,24.45,29.55,1.2,0.0,9.55,21.25,66.64583333333333,1012.2875,987.075,29.6125,0.2825416666666667,
4628128,1999-09-04 14:00:00,33.9891662597656,-87.283332824707,32.25,21.35,26.25,0.0,0.0,8.95,17.85,60.583333333333336,1014.3458333333334,990.6020833333332,26.766666666666666,0.2768125,
